This is supposed to be a CSV! Eventually it should be passed params and get all that data too!
vol_ox, 0.12025860538290417
vol_fuel, 0.13002919962933066
P_pres, 31026420.0
P_tank, 3102642.0
vol_pres, 0.02780975611247053
t_prop: ox tank, 0.003924005317842323
weight_fueltank, 32.0815028138457
weight_oxtank, 30.658209131048274
heightrocket, 7.277552736222909
heightfuel, 1.8774938790530693
heightox, 1.7364160984878572
thrust chamber weight, 27.88921821268566
avbay weight, 11.918160572534243
foxhole weight, 6.105777538823265
massNoseCone, 5.364160952089704
massFins, 4
massRecovery, 10
massRecoveryCoupler, 3.627496839959225
massPayloadCoupler, 2.49
massAirFrames, 22.56467750776416
massPayload, 2.5
Structures weight, 50.546335299813094
inert mass, 213.98935308151832
fuelmass, 111.28960441367889
oxmass, 131.17735392689409
lambda (massfrac), 0.5311942288302823
totalmass, 456.4563114220913
thrust, 17998.45874123753
time, 30.676152775695098
impulse, 552123.4700732473
rho_ox, 1090.7939062591367
rho_fuel, 855.8816383622138
pc, 2068428.0
pinj, 2122852.665466821
pe, 101352.972
g, 9.81
rm, 1.1787026705503387
phi, 1.0662876720331786
at, 0.006386412929113233
rt, 0.04508723070436598
cr, 4
rc, 0.09017446140873196
ac, 0.02554565171645293
l_star, 1.016
mol_weight, 21.46745052232239
gamma, 1.1252281920495655
gamma_exit, 1.1756938919438913
gamma_throat, 1.126524912213073
isp, 232.12110911563803
temp_c, 2912.489248213455
rg, (0.38728399496507027,)
pr_throat, 0.5632860086016819
rho_throat, 1.1130543202581424
temp_e, 2074.7715129392686
v_exit, 2392.075881290009
a_exit, 956.829996019673
mach_exit, 2.5000009314515954
temp_throat, 2768.2622395776243
p_throat, 3616698.0078512956
v_throat, 1094.1940471427577
mdot, 7.904086282054281
mdot_ox, 4.27619965535009
mdot_fuel, 3.627886626704191
er, 3.9118492131344884
cstar, 1593.322547532013
cf, 1.3625043993600676
c_eff, NONE
rho_av, NONE
vc, NONE
theta_con, NONE
lc, 0.15981205117394331
theta_div, NONE
ln_conical, 0.1703432471126939
ln_bell, NONE
throat_radius_curvature, 0.0127
ae, 0.024982684391503522
re, 0.08917530726173614
nv, NONE
nvstar, NONE
nf, NONE
nw, NONE
fuelname, Ethanol_69
oxname, LOX
CEA, <rocketcea.cea_obj_w_units.CEA_Obj object at 0x7f064a1ddd00>
pambient, 101352.972
cf_efficiency, 0.95
isp_efficiency, 0.95
lstar, 1
dp, 1034214.0
prns, 0.5468551246100587
viscosityns, 1.0069742896043128e-06
cpns, 5575.706510867766
Deltav, 1440.5612952555887
