This is supposed to be a CSV! Eventually it should be passed params and get all that data too!
vol_ox, 0.10818693155424851
vol_fuel, 0.04283860155238123
P_pres, 31026420.0
P_tank, 413685.59999999986
vol_pres, 0.002040885582522023
t_prop: ox tank, 0.0005232007090456429
weight_fueltank, 13.944189651170323
weight_oxtank, 15.170944232421204
heightrocket, 5.348711932766118
heightfuel, 0.5911565966411729
heightox, 1.492938983558067
thrust chamber weight, 17.805609218614677
avbay weight, 1.0145383454442858
foxhole weight, 0.5197568369874251
massNoseCone, 5.364160952089704
massFins, 4
massRecovery, 10
massRecoveryCoupler, 3.627496839959225
massPayloadCoupler, 2.49
massAirFrames, 16.584140880775973
massPayload, 2.5
Structures weight, 44.565798672824904
inert mass, 108.59132755319294
fuelmass, 36.13107307065
oxmass, 127.34227436678022
lambda (massfrac), 0.6008620834111023
totalmass, 272.0646749906232
thrust, 10640.830237765076
time, 32.39476143584919
impulse, 344707.15703177004
rho_ox, 1177.0578251674194
rho_fuel, 843.4232622292875
pc, 2068428.0
pinj, 2124328.9529442326
pe, 101352.972
g, 9.81
rm, 3.524453151938709
phi, 1.069046734357722
at, 0.0037927899691675574
rt, 0.03474597161405547
cr, 4
rc, 0.06949194322811093
ac, 0.01517115987667023
l_star, 1.016
mol_weight, 24.24181226447449
gamma, 1.1449108261853715
gamma_exit, 1.2240299234127645
gamma_throat, 1.148967619844626
isp, 214.9484597619723
temp_c, 2906.0896062912147
rg, (0.3429611577424791,)
pr_throat, 0.5956991684255574
rho_throat, 1.2614719532671066
temp_e, 1902.7322947899802
v_exit, 2215.2332467848514
a_exit, 882.7612476373489
mach_exit, 2.509436444694162
temp_throat, 2734.619161769832
p_throat, 3646544.173449145
v_throat, 1033.7430593581907
mdot, 5.046289591023961
mdot_ox, 3.930952682548813
mdot_fuel, 1.1153369084751485
er, 3.697707237376244
cstar, 1487.8310337533203
cf, 1.3563641821332124
c_eff, NONE
rho_av, NONE
vc, NONE
theta_con, NONE
lc, 0.1425766193567591
theta_div, NONE
ln_conical, 0.12390327877091932
ln_bell, NONE
throat_radius_curvature, 0.0127
ae, 0.014024626918838897
re, 0.06681449991061623
nv, NONE
nvstar, NONE
nf, NONE
nw, NONE
fuelname, Ethanol_75
oxname, N2O
CEA, <rocketcea.cea_obj_w_units.CEA_Obj object at 0x7f11eaa54880>
pambient, 101352.972
cf_efficiency, 0.95
isp_efficiency, 0.95
lstar, 1
dp, -1654742.4000000001
prns, 0.5673452030165727
viscosityns, 9.480399831718865e-07
cpns, 3908.418392262152
Deltav, 1074.1220481810924
