This is supposed to be a CSV! Eventually it should be passed params and get all that data too!
vol_ox, 0.34297860102580496
vol_fuel, 0.10332802076097052
P_pres, 31026420.0
P_tank, 5860546.0
vol_pres, 0.10393441877226278
t_prop, 0.0053975
weight_fueltank, 26.536670737282655
weight_oxtank, 84.64562985728752
heightrocket, 14.783644992954036
thrust chamber weight, 55.14050520122792
avbay weight, 49.74560583280046
foxhole weight, 25.48510744594568
Structures weight, 118.5417500100185
inert mass, 560.945208803306
fuelmass, 82.02640295928556
oxmass, 405.34276021604217
lambda (massfrac), 0.4649074516220228
totalmass, 1048.3143719786337
vol_ox, 0.34297860102580496
vol_fuel, 0.10332802076097052
P_pres, 31026420.0
P_tank, 5860546.0
vol_pres, 0.10393441877226278
t_prop, 0.0053975
weight_fueltank, 26.536670737282655
weight_oxtank, 84.64562985728752
heightrocket, 14.783644992954036
heightfuel, 2.1465311275225654
heightox, 7.125020277695275
thrust chamber weight, 55.14050520122792
avbay weight, 49.74560583280046
foxhole weight, 25.48510744594568
Structures weight, 118.5417500100185
inert mass, 560.945208803306
fuelmass, 82.02640295928556
oxmass, 405.34276021604217
lambda (massfrac), 0.4649074516220228
totalmass, 1048.3143719786337
thrust, 21368.017997963925
time, 29.820672643915895
impulse, 40033.962
rho_ox, 1177.6630291687197
rho_fuel, 791.8085475670072
pc, 2413166.0
pinj, 2476208.094423937
pe, 101352.972
g, 9.81
rm, 5.732271377107625
phi, 1
at, 0.0015962566133797301
rt, 0.022541168135769386
cr, 4
rc, 0.04508233627153877
ac, 0.006385026453518921
l_star, 1.016
mol_weight, 26.494247129694642
gamma, 1.140679263399753
gamma_exit, 1.1598464290244437
gamma_throat, 1.1390065858586977
isp, 220.6139846441948
temp_c, 3143.4504994792474
rg, (0.31380397258700377,)
pr_throat, 0.53504048262319
rho_throat, 1.4877517058757137
temp_e, 2230.833750244703
v_exit, 2273.667217493092
a_exit, 878.2933983358795
mach_exit, 2.5887331292721267
temp_throat, 2975.3045496986897
p_throat, 4238128.631089668
v_throat, 1025.6421561177056
mdot, 2.4664099461847138
mdot_ox, 2.1000536589780694
mdot_fuel, 0.3663562872066446
er, 4.403985037893462
cstar, 1483.4953929366857
cf, 1.3857261158028644
c_eff, NONE
rho_av, NONE
vc, NONE
theta_con, NONE
lc, 0.12128233627153877
theta_div, NONE
ln_conical, 0.09567685389927913
ln_bell, NONE
throat_radius_curvature, 0.0127
ae, 0.007029890241962821
re, 0.0473041601003942
nv, NONE
nvstar, NONE
nf, NONE
nw, NONE
fuelname, Ethanol
oxname, N2O
CEA, <rocketcea.cea_obj_w_units.CEA_Obj object at 0x7fdb8e2d1d60>
pambient, 101352.972
cf_efficiency, 0.95
isp_efficiency, 0.95
lstar, 1
dp, 689476.0
prns, 0.516966313767806
viscosityns, 9.81106879364425e-07
cpns, 4254.761520014558
thrust, 21368.017997963925
time, 29.820672643915895
impulse, 40033.962
rho_ox, 1177.6630291687197
rho_fuel, 791.8085475670072
pc, 2413166.0
pinj, 2476208.094423937
pe, 101352.972
g, 9.81
rm, 5.732271377107625
phi, 1
at, 0.0015962566133797301
rt, 0.022541168135769386
cr, 4
rc, 0.04508233627153877
ac, 0.006385026453518921
l_star, 1.016
mol_weight, 26.494247129694642
gamma, 1.140679263399753
gamma_exit, 1.1598464290244437
gamma_throat, 1.1390065858586977
isp, 220.6139846441948
temp_c, 3143.4504994792474
rg, (0.31380397258700377,)
pr_throat, 0.53504048262319
rho_throat, 1.4877517058757137
temp_e, 2230.833750244703
v_exit, 2273.667217493092
a_exit, 878.2933983358795
mach_exit, 2.5887331292721267
temp_throat, 2975.3045496986897
p_throat, 4238128.631089668
v_throat, 1025.6421561177056
mdot, 2.4664099461847138
mdot_ox, 2.1000536589780694
mdot_fuel, 0.3663562872066446
er, 4.403985037893462
cstar, 1483.4953929366857
cf, 1.3857261158028644
c_eff, NONE
rho_av, NONE
vc, NONE
theta_con, NONE
lc, 0.12128233627153877
theta_div, NONE
ln_conical, 0.09567685389927913
ln_bell, NONE
throat_radius_curvature, 0.0127
ae, 0.007029890241962821
re, 0.0473041601003942
nv, NONE
nvstar, NONE
nf, NONE
nw, NONE
fuelname, Ethanol
oxname, N2O
CEA, <rocketcea.cea_obj_w_units.CEA_Obj object at 0x7f5bb963edc0>
pambient, 101352.972
cf_efficiency, 0.95
isp_efficiency, 0.95
lstar, 1
dp, 689476.0
prns, 0.516966313767806
viscosityns, 9.81106879364425e-07
cpns, 4254.761520014558
thrust, 21368.017997963925
time, 29.820672643915895
impulse, 40033.962
rho_ox, 1177.6630291687197
rho_fuel, 791.8085475670072
pc, 2413166.0
pinj, 2476208.094423937
pe, 101352.972
g, 9.81
rm, 5.732271377107625
phi, 1
at, 0.0015962566133797301
rt, 0.022541168135769386
cr, 4
rc, 0.04508233627153877
ac, 0.006385026453518921
l_star, 1.016
mol_weight, 26.494247129694642
gamma, 1.140679263399753
gamma_exit, 1.1598464290244437
gamma_throat, 1.1390065858586977
isp, 220.6139846441948
temp_c, 3143.4504994792474
rg, (0.31380397258700377,)
pr_throat, 0.53504048262319
rho_throat, 1.4877517058757137
temp_e, 2230.833750244703
v_exit, 2273.667217493092
a_exit, 878.2933983358795
mach_exit, 2.5887331292721267
temp_throat, 2975.3045496986897
p_throat, 4238128.631089668
v_throat, 1025.6421561177056
mdot, 2.4664099461847138
mdot_ox, 2.1000536589780694
mdot_fuel, 0.3663562872066446
er, 4.403985037893462
cstar, 1483.4953929366857
cf, 1.3857261158028644
c_eff, NONE
rho_av, NONE
